mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
54.0,-888888888.0,2937.0,67086.0,1891.0,11.5,5045.0,10.0,"Crenshaw County, Alabama",01,041,Crenshaw County, Alabama
2.0,-888888888.0,23723.0,67643.0,5920.0,4.8,36842.0,224.0,"Cullman County, Alabama",01,043,Cullman County, Alabama
2659.0,-888888888.0,13633.0,63351.0,3320.0,10.5,17435.0,37.0,"Dale County, Alabama",01,045,Dale County, Alabama
0.0,-888888888.0,9137.0,49350.0,4652.0,5.2,14703.0,10.0,"Dallas County, Alabama",01,047,Dallas County, Alabama
24.0,-888888888.0,17772.0,62388.0,5046.0,5.4,28580.0,42.0,"DeKalb County, Alabama",01,049,DeKalb County, Alabama
618.0,-888888888.0,23964.0,83506.0,4795.0,7.5,36627.0,134.0,"Elmore County, Alabama",01,051,Elmore County, Alabama
0.0,-888888888.0,8035.0,51084.0,3794.0,6.0,12783.0,12.0,"Escambia County, Alabama",01,053,Escambia County, Alabama
18.0,-888888888.0,25861.0,63821.0,9040.0,7.3,42622.0,98.0,"Etowah County, Alabama",01,055,Etowah County, Alabama
4.0,-888888888.0,4018.0,59916.0,1632.0,9.9,6165.0,19.0,"Fayette County, Alabama",01,057,Fayette County, Alabama
0.0,-888888888.0,7513.0,58435.0,2975.0,7.9,12685.0,20.0,"Franklin County, Alabama",01,059,Franklin County, Alabama
59.0,-888888888.0,6613.0,57707.0,2192.0,5.9,9859.0,3.0,"Geneva County, Alabama",01,061,Geneva County, Alabama
0.0,-888888888.0,1335.0,41076.0,1454.0,0.9,2301.0,0.0,"Greene County, Alabama",01,063,Greene County, Alabama
39.0,-888888888.0,2859.0,52600.0,2289.0,1.3,5491.0,35.0,"Hale County, Alabama",01,065,Hale County, Alabama
22.0,-888888888.0,4248.0,71087.0,2653.0,16.2,6624.0,16.0,"Henry County, Alabama",01,067,Henry County, Alabama
259.0,-888888888.0,29374.0,72084.0,7845.0,10.3,43296.0,170.0,"Houston County, Alabama",01,069,Houston County, Alabama
0.0,-888888888.0,13093.0,60681.0,4390.0,2.8,18999.0,105.0,"Jackson County, Alabama",01,071,Jackson County, Alabama
557.0,-888888888.0,199850.0,85794.0,43502.0,7.9,300478.0,3702.0,"Jefferson County, Alabama",01,073,Jefferson County, Alabama
2.0,-888888888.0,3256.0,55331.0,1753.0,18.8,5127.0,0.0,"Lamar County, Alabama",01,075,Lamar County, Alabama
96.0,-888888888.0,26235.0,69687.0,6600.0,3.9,39897.0,224.0,"Lauderdale County, Alabama",01,077,Lauderdale County, Alabama
29.0,-888888888.0,8242.0,66836.0,2751.0,3.3,12930.0,22.0,"Lawrence County, Alabama",01,079,Lawrence County, Alabama
741.0,-888888888.0,48839.0,79097.0,10435.0,7.7,77467.0,258.0,"Lee County, Alabama",01,081,Lee County, Alabama
49.0,-888888888.0,29230.0,88207.0,3781.0,7.2,44548.0,163.0,"Limestone County, Alabama",01,083,Limestone County, Alabama
9.0,-888888888.0,2181.0,52620.0,955.0,4.7,3628.0,0.0,"Lowndes County, Alabama",01,085,Lowndes County, Alabama
81.0,-888888888.0,4662.0,56751.0,2548.0,5.8,7340.0,43.0,"Macon County, Alabama",01,087,Macon County, Alabama
1176.0,-888888888.0,123757.0,96356.0,11554.0,4.3,180740.0,785.0,"Madison County, Alabama",01,089,Madison County, Alabama
0.0,-888888888.0,4327.0,59538.0,2602.0,5.4,6784.0,26.0,"Marengo County, Alabama",01,091,Marengo County, Alabama
24.0,-888888888.0,7613.0,56740.0,3000.0,15.6,11174.0,0.0,"Marion County, Alabama",01,093,Marion County, Alabama
42.0,-888888888.0,25040.0,72164.0,5690.0,4.5,38666.0,117.0,"Marshall County, Alabama",01,095,Marshall County, Alabama
908.0,-888888888.0,114819.0,69856.0,26173.0,5.7,172071.0,564.0,"Mobile County, Alabama",01,097,Mobile County, Alabama
19.0,-888888888.0,4087.0,53865.0,2942.0,9.7,6647.0,10.0,"Monroe County, Alabama",01,099,Monroe County, Alabama
2355.0,-888888888.0,67476.0,73923.0,16005.0,8.8,96763.0,393.0,"Montgomery County, Alabama",01,101,Montgomery County, Alabama
11.0,-888888888.0,33251.0,76093.0,5627.0,5.3,51971.0,64.0,"Morgan County, Alabama",01,103,Morgan County, Alabama
7.0,-888888888.0,1433.0,39025.0,1175.0,6.9,2735.0,0.0,"Perry County, Alabama",01,105,Perry County, Alabama
29.0,-888888888.0,4572.0,60648.0,1745.0,2.7,6971.0,53.0,"Pickens County, Alabama",01,107,Pickens County, Alabama
25.0,-888888888.0,8315.0,65204.0,4450.0,21.4,13183.0,28.0,"Pike County, Alabama",01,109,Pike County, Alabama
3.0,-888888888.0,5394.0,63821.0,3749.0,13.1,7906.0,74.0,"Randolph County, Alabama",01,111,Randolph County, Alabama
1334.0,-888888888.0,16804.0,59382.0,4078.0,13.6,22764.0,49.0,"Russell County, Alabama",01,113,Russell County, Alabama
146.0,-888888888.0,24268.0,78592.0,4433.0,2.6,39189.0,84.0,"St. Clair County, Alabama",01,115,St. Clair County, Alabama
309.0,-888888888.0,66226.0,109244.0,6475.0,7.5,105277.0,582.0,"Shelby County, Alabama",01,117,Shelby County, Alabama
7.0,-888888888.0,3003.0,43404.0,1532.0,0.0,4108.0,0.0,"Sumter County, Alabama",01,119,Sumter County, Alabama
116.0,-888888888.0,20877.0,61136.0,6127.0,5.3,32166.0,52.0,"Talladega County, Alabama",01,121,Talladega County, Alabama
41.0,-888888888.0,10368.0,64860.0,6223.0,12.0,15813.0,187.0,"Tallapoosa County, Alabama",01,123,Tallapoosa County, Alabama
129.0,-888888888.0,63921.0,75800.0,17750.0,5.7,102981.0,433.0,"Tuscaloosa County, Alabama",01,125,Tuscaloosa County, Alabama
35.0,-888888888.0,15882.0,63117.0,5447.0,8.9,25042.0,232.0,"Walker County, Alabama",01,127,Walker County, Alabama
0.0,-888888888.0,3023.0,72183.0,2532.0,19.1,5198.0,9.0,"Washington County, Alabama",01,129,Washington County, Alabama
16.0,-888888888.0,1894.0,49653.0,1678.0,1.0,3293.0,6.0,"Wilcox County, Alabama",01,131,Wilcox County, Alabama
34.0,-888888888.0,6087.0,61741.0,3864.0,4.6,9107.0,22.0,"Winston County, Alabama",01,133,Winston County, Alabama
4.0,-888888888.0,841.0,85846.0,199.0,4.9,2073.0,9.0,"Aleutians East Borough, Alaska",02,013,Aleutians East Borough, Alaska
87.0,-888888888.0,901.0,108303.0,452.0,2.3,3435.0,0.0,"Aleutians West Census Area, Alaska",02,016,Aleutians West Census Area, Alaska
9358.0,-888888888.0,91635.0,113873.0,11360.0,8.8,140756.0,928.0,"Anchorage Municipality, Alaska",02,020,Anchorage Municipality, Alaska
28.0,-888888888.0,3955.0,78343.0,1472.0,5.4,7381.0,9.0,"Bethel Census Area, Alaska",02,050,Bethel Census Area, Alaska
13.0,-888888888.0,264.0,99067.0,607.0,14.5,412.0,1.0,"Bristol Bay Borough, Alaska",02,060,Bristol Bay Borough, Alaska
126.0,-888888888.0,2218.0,100865.0,1034.0,10.0,3110.0,0.0,"Chugach Census Area, Alaska",02,063,Chugach Census Area, Alaska
12.0,-888888888.0,713.0,85504.0,1730.0,11.0,1088.0,0.0,"Copper River Census Area, Alaska",02,066,Copper River Census Area, Alaska
67.0,-888888888.0,415.0,87103.0,884.0,16.7,1470.0,0.0,"Denali Borough, Alaska",02,068,Denali Borough, Alaska
0.0,-888888888.0,1186.0,77895.0,1034.0,5.0,1886.0,0.0,"Dillingham Census Area, Alaska",02,070,Dillingham Census Area, Alaska
7291.0,-888888888.0,30080.0,102587.0,7572.0,9.7,41110.0,97.0,"Fairbanks North Star Borough, Alaska",02,090,Fairbanks North Star Borough, Alaska
0.0,-888888888.0,577.0,80135.0,677.0,7.6,850.0,2.0,"Haines Borough, Alaska",02,100,Haines Borough, Alaska
0.0,-888888888.0,599.0,79215.0,888.0,8.1,1174.0,6.0,"Hoonah-Angoon Census Area, Alaska",02,105,Hoonah-Angoon Census Area, Alaska
334.0,-888888888.0,10390.0,109606.0,1065.0,3.1,16099.0,41.0,"Juneau City and Borough, Alaska",02,110,Juneau City and Borough, Alaska
168.0,-888888888.0,16652.0,92638.0,9638.0,6.7,24311.0,127.0,"Kenai Peninsula Borough, Alaska",02,122,Kenai Peninsula Borough, Alaska
220.0,-888888888.0,4401.0,100532.0,1077.0,7.5,6687.0,51.0,"Ketchikan Gateway Borough, Alaska",02,130,Ketchikan Gateway Borough, Alaska
857.0,-888888888.0,3773.0,96267.0,1334.0,10.2,6047.0,4.0,"Kodiak Island Borough, Alaska",02,150,Kodiak Island Borough, Alaska
17.0,-888888888.0,1511.0,50193.0,520.0,2.2,2800.0,0.0,"Kusilvak Census Area, Alaska",02,158,Kusilvak Census Area, Alaska
0.0,-888888888.0,278.0,63950.0,1079.0,13.8,479.0,2.0,"Lake and Peninsula Borough, Alaska",02,164,Lake and Peninsula Borough, Alaska
974.0,-888888888.0,29931.0,98444.0,11754.0,6.0,44496.0,120.0,"Matanuska-Susitna Borough, Alaska",02,170,Matanuska-Susitna Borough, Alaska
48.0,-888888888.0,2357.0,80930.0,1378.0,2.5,4239.0,0.0,"Nome Census Area, Alaska",02,180,Nome Census Area, Alaska
13.0,-888888888.0,1723.0,102685.0,519.0,5.0,5890.0,0.0,"North Slope Borough, Alaska",02,185,North Slope Borough, Alaska
1.0,-888888888.0,1472.0,88844.0,972.0,1.7,2939.0,0.0,"Northwest Arctic Borough, Alaska",02,188,Northwest Arctic Borough, Alaska
12.0,-888888888.0,965.0,89162.0,538.0,14.6,1456.0,22.0,"Petersburg Borough, Alaska",02,195,Petersburg Borough, Alaska
0.0,-888888888.0,1763.0,72091.0,957.0,10.4,2585.0,18.0,"Prince of Wales-Hyder Census Area, Alaska",02,198,Prince of Wales-Hyder Census Area, Alaska
305.0,-888888888.0,2851.0,92888.0,704.0,5.5,4085.0,38.0,"Sitka City and Borough, Alaska",02,220,Sitka City and Borough, Alaska
0.0,-888888888.0,305.0,84031.0,228.0,7.1,870.0,5.0,"Skagway Municipality, Alaska",02,230,Skagway Municipality, Alaska
123.0,-888888888.0,1520.0,81373.0,1434.0,7.2,2673.0,0.0,"Southeast Fairbanks Census Area, Alaska",02,240,Southeast Fairbanks Census Area, Alaska
0.0,-888888888.0,559.0,72039.0,452.0,10.5,749.0,0.0,"Wrangell City and Borough, Alaska",02,275,Wrangell City and Borough, Alaska
0.0,-888888888.0,192.0,82303.0,185.0,9.8,258.0,0.0,"Yakutat City and Borough, Alaska",02,282,Yakutat City and Borough, Alaska
19.0,-888888888.0,1427.0,57989.0,2130.0,7.7,2304.0,0.0,"Yukon-Koyukuk Census Area, Alaska",02,290,Yukon-Koyukuk Census Area, Alaska
2.0,-888888888.0,11231.0,48645.0,9749.0,10.3,18506.0,0.0,"Apache County, Arizona",04,001,Apache County, Arizona
3688.0,-888888888.0,32014.0,71103.0,9642.0,5.5,42785.0,133.0,"Cochise County, Arizona",04,003,Cochise County, Arizona
34.0,-888888888.0,41073.0,84392.0,17409.0,7.9,66583.0,1020.0,"Coconino County, Arizona",04,005,Coconino County, Arizona
55.0,-888888888.0,12696.0,65388.0,10146.0,5.2,17955.0,230.0,"Gila County, Arizona",04,007,Gila County, Arizona
0.0,-888888888.0,8471.0,65827.0,2045.0,8.0,13085.0,30.0,"Graham County, Arizona",04,009,Graham County, Arizona
0.0,-888888888.0,2534.0,75956.0,1129.0,15.1,4105.0,0.0,"Greenlee County, Arizona",04,011,Greenlee County, Arizona
0.0,-888888888.0,4527.0,53248.0,5119.0,4.8,5084.0,75.0,"La Paz County, Arizona",04,012,La Paz County, Arizona
6448.0,-888888888.0,1304554.0,98750.0,162097.0,4.6,2056693.0,32543.0,"Maricopa County, Arizona",04,013,Maricopa County, Arizona
150.0,-888888888.0,52930.0,66362.0,23714.0,2.4,73192.0,701.0,"Mohave County, Arizona",04,015,Mohave County, Arizona
24.0,-888888888.0,23619.0,59247.0,19703.0,5.5,34315.0,163.0,"Navajo County, Arizona",04,017,Navajo County, Arizona
7185.0,-888888888.0,306344.0,80772.0,49708.0,5.7,442664.0,3602.0,"Pima County, Arizona",04,019,Pima County, Arizona
588.0,-888888888.0,99588.0,82413.0,25830.0,6.3,156091.0,939.0,"Pinal County, Arizona",04,021,Pinal County, Arizona
35.0,-888888888.0,12358.0,64691.0,2249.0,7.9,18461.0,176.0,"Santa Cruz County, Arizona",04,023,Santa Cruz County, Arizona
77.0,-888888888.0,63045.0,74262.0,15819.0,3.5,84236.0,1463.0,"Yavapai County, Arizona",04,025,Yavapai County, Arizona
4001.0,-888888888.0,51286.0,68613.0,18974.0,5.9,76408.0,103.0,"Yuma County, Arizona",04,027,Yuma County, Arizona
0.0,-888888888.0,4737.0,70145.0,2181.0,8.5,7333.0,10.0,"Arkansas County, Arkansas",05,001,Arkansas County, Arkansas
0.0,-888888888.0,4744.0,64037.0,2227.0,11.5,6931.0,2.0,"Ashley County, Arkansas",05,003,Ashley County, Arkansas
0.0,-888888888.0,10457.0,63443.0,3854.0,5.6,14501.0,126.0,"Baxter County, Arkansas",05,005,Baxter County, Arkansas
118.0,-888888888.0,82729.0,105776.0,9643.0,4.5,132070.0,1108.0,"Benton County, Arkansas",05,007,Benton County, Arkansas
11.0,-888888888.0,10621.0,62639.0,2121.0,4.6,15413.0,16.0,"Boone County, Arkansas",05,009,Boone County, Arkansas
0.0,-888888888.0,2406.0,55714.0,1466.0,11.3,3850.0,0.0,"Bradley County, Arkansas",05,011,Bradley County, Arkansas
0.0,-888888888.0,986.0,64400.0,1017.0,5.3,1742.0,0.0,"Calhoun County, Arkansas",05,013,Calhoun County, Arkansas
37.0,-888888888.0,7951.0,67648.0,2661.0,7.3,10718.0,97.0,"Carroll County, Arkansas",05,015,Carroll County, Arkansas
0.0,-888888888.0,2326.0,55064.0,1126.0,10.9,3178.0,4.0,"Chicot County, Arkansas",05,017,Chicot County, Arkansas
9.0,-888888888.0,6298.0,60524.0,1975.0,5.8,8713.0,35.0,"Clark County, Arkansas",05,019,Clark County, Arkansas
0.0,-888888888.0,4152.0,54134.0,1384.0,7.3,5911.0,11.0,"Clay County, Arkansas",05,021,Clay County, Arkansas
17.0,-888888888.0,6667.0,65804.0,4938.0,4.2,8932.0,81.0,"Cleburne County, Arkansas",05,023,Cleburne County, Arkansas
0.0,-888888888.0,1666.0,67030.0,887.0,3.1,2927.0,21.0,"Cleveland County, Arkansas",05,025,Cleveland County, Arkansas
0.0,-888888888.0,5003.0,67600.0,3307.0,9.1,8753.0,14.0,"Columbia County, Arkansas",05,027,Columbia County, Arkansas
0.0,-888888888.0,5975.0,66002.0,1198.0,5.6,8786.0,27.0,"Conway County, Arkansas",05,029,Conway County, Arkansas
90.0,-888888888.0,32465.0,74762.0,4420.0,3.8,50294.0,102.0,"Craighead County, Arkansas",05,031,Craighead County, Arkansas
161.0,-888888888.0,15967.0,68549.0,2696.0,6.9,23794.0,116.0,"Crawford County, Arkansas",05,033,Crawford County, Arkansas
0.0,-888888888.0,14016.0,63460.0,2795.0,5.1,21098.0,8.0,"Crittenden County, Arkansas",05,035,Crittenden County, Arkansas
0.0,-888888888.0,4584.0,64227.0,1247.0,7.0,7145.0,2.0,"Cross County, Arkansas",05,037,Cross County, Arkansas
2.0,-888888888.0,1278.0,51461.0,1240.0,22.9,2478.0,0.0,"Dallas County, Arkansas",05,039,Dallas County, Arkansas
0.0,-888888888.0,3189.0,49078.0,1138.0,8.8,3960.0,0.0,"Desha County, Arkansas",05,041,Desha County, Arkansas
20.0,-888888888.0,4734.0,62858.0,1312.0,5.6,6871.0,30.0,"Drew County, Arkansas",05,043,Drew County, Arkansas
494.0,-888888888.0,36631.0,74413.0,4965.0,7.7,57587.0,300.0,"Faulkner County, Arkansas",05,045,Faulkner County, Arkansas
0.0,-888888888.0,4433.0,55015.0,1028.0,7.0,6603.0,14.0,"Franklin County, Arkansas",05,047,Franklin County, Arkansas
6.0,-888888888.0,2553.0,50988.0,1624.0,3.3,3898.0,34.0,"Fulton County, Arkansas",05,049,Fulton County, Arkansas
0.0,-888888888.0,28609.0,68248.0,10196.0,10.4,39338.0,347.0,"Garland County, Arkansas",05,051,Garland County, Arkansas
24.0,-888888888.0,4797.0,80956.0,996.0,7.5,7357.0,0.0,"Grant County, Arkansas",05,053,Grant County, Arkansas
0.0,-888888888.0,12701.0,62335.0,1485.0,3.5,19330.0,0.0,"Greene County, Arkansas",05,055,Greene County, Arkansas
0.0,-888888888.0,5262.0,59074.0,2149.0,8.9,7615.0,6.0,"Hempstead County, Arkansas",05,057,Hempstead County, Arkansas
17.0,-888888888.0,8315.0,61326.0,2157.0,2.5,12281.0,27.0,"Hot Spring County, Arkansas",05,059,Hot Spring County, Arkansas
0.0,-888888888.0,3956.0,58542.0,916.0,8.4,5291.0,14.0,"Howard County, Arkansas",05,061,Howard County, Arkansas
47.0,-888888888.0,10403.0,64737.0,2285.0,3.8,15540.0,0.0,"Independence County, Arkansas",05,063,Independence County, Arkansas
1.0,-888888888.0,2577.0,59246.0,2172.0,3.8,4399.0,7.0,"Izard County, Arkansas",05,065,Izard County, Arkansas
0.0,-888888888.0,4198.0,54671.0,1171.0,5.5,5812.0,2.0,"Jackson County, Arkansas",05,067,Jackson County, Arkansas
13.0,-888888888.0,16380.0,60469.0,6505.0,6.5,25286.0,30.0,"Jefferson County, Arkansas",05,069,Jefferson County, Arkansas
21.0,-888888888.0,6682.0,57149.0,1617.0,3.8,10204.0,19.0,"Johnson County, Arkansas",05,071,Johnson County, Arkansas
0.0,-888888888.0,1527.0,49938.0,1477.0,14.2,2144.0,19.0,"Lafayette County, Arkansas",05,073,Lafayette County, Arkansas
0.0,-888888888.0,4156.0,58053.0,1280.0,7.8,6393.0,0.0,"Lawrence County, Arkansas",05,075,Lawrence County, Arkansas
0.0,-888888888.0,1552.0,54648.0,1007.0,15.5,2664.0,0.0,"Lee County, Arkansas",05,077,Lee County, Arkansas
0.0,-888888888.0,2330.0,64155.0,1041.0,4.0,2983.0,0.0,"Lincoln County, Arkansas",05,079,Lincoln County, Arkansas
0.0,-888888888.0,3225.0,68258.0,1336.0,11.5,5057.0,7.0,"Little River County, Arkansas",05,081,Little River County, Arkansas
0.0,-888888888.0,5876.0,58847.0,1508.0,4.8,8714.0,57.0,"Logan County, Arkansas",05,083,Logan County, Arkansas
1222.0,-888888888.0,21240.0,80070.0,2577.0,4.5,32500.0,55.0,"Lonoke County, Arkansas",05,085,Lonoke County, Arkansas
1.0,-888888888.0,4334.0,65885.0,1557.0,5.7,6332.0,51.0,"Madison County, Arkansas",05,087,Madison County, Arkansas
0.0,-888888888.0,3912.0,53025.0,2476.0,11.5,5459.0,59.0,"Marion County, Arkansas",05,089,Marion County, Arkansas
24.0,-888888888.0,11327.0,63639.0,3506.0,10.2,16590.0,5.0,"Miller County, Arkansas",05,091,Miller County, Arkansas
15.0,-888888888.0,11432.0,63932.0,3685.0,13.4,17395.0,7.0,"Mississippi County, Arkansas",05,093,Mississippi County, Arkansas
0.0,-888888888.0,1828.0,54921.0,1078.0,8.2,2397.0,40.0,"Monroe County, Arkansas",05,095,Monroe County, Arkansas
0.0,-888888888.0,2172.0,54422.0,1811.0,4.2,3130.0,45.0,"Montgomery County, Arkansas",05,097,Montgomery County, Arkansas
0.0,-888888888.0,2073.0,48701.0,1255.0,19.3,3087.0,9.0,"Nevada County, Arkansas",05,099,Nevada County, Arkansas
5.0,-888888888.0,1755.0,55070.0,1394.0,5.1,2494.0,7.0,"Newton County, Arkansas",05,101,Newton County, Arkansas
5.0,-888888888.0,5767.0,54988.0,3297.0,7.2,8229.0,142.0,"Ouachita County, Arkansas",05,103,Ouachita County, Arkansas
0.0,-888888888.0,2461.0,63794.0,1209.0,4.4,3639.0,22.0,"Perry County, Arkansas",05,105,Perry County, Arkansas
49.0,-888888888.0,3923.0,48536.0,2208.0,6.8,5845.0,3.0,"Phillips County, Arkansas",05,107,Phillips County, Arkansas
11.0,-888888888.0,2738.0,63192.0,1286.0,6.9,4125.0,3.0,"Pike County, Arkansas",05,109,Pike County, Arkansas
7.0,-888888888.0,6198.0,54562.0,1427.0,1.7,8898.0,53.0,"Poinsett County, Arkansas",05,111,Poinsett County, Arkansas
7.0,-888888888.0,5071.0,63826.0,1933.0,11.4,7513.0,19.0,"Polk County, Arkansas",05,113,Polk County, Arkansas
50.0,-888888888.0,16609.0,68112.0,3507.0,8.8,26239.0,27.0,"Pope County, Arkansas",05,115,Pope County, Arkansas
0.0,-888888888.0,2251.0,63372.0,748.0,13.0,3354.0,0.0,"Prairie County, Arkansas",05,117,Prairie County, Arkansas
2574.0,-888888888.0,126310.0,83568.0,24574.0,10.4,181446.0,1033.0,"Pulaski County, Arkansas",05,119,Pulaski County, Arkansas
0.0,-888888888.0,4699.0,58952.0,1338.0,3.4,6930.0,10.0,"Randolph County, Arkansas",05,121,Randolph County, Arkansas
44.0,-888888888.0,5421.0,50995.0,1595.0,6.8,7715.0,16.0,"St. Francis County, Arkansas",05,123,St. Francis County, Arkansas
226.0,-888888888.0,35865.0,83811.0,3884.0,6.8,56000.0,147.0,"Saline County, Arkansas",05,125,Saline County, Arkansas
0.0,-888888888.0,2744.0,54091.0,960.0,7.4,3906.0,77.0,"Scott County, Arkansas",05,127,Scott County, Arkansas
0.0,-888888888.0,1723.0,49687.0,1759.0,15.3,2749.0,87.0,"Searcy County, Arkansas",05,129,Searcy County, Arkansas
255.0,-888888888.0,38508.0,73995.0,5085.0,6.2,56383.0,269.0,"Sebastian County, Arkansas",05,131,Sebastian County, Arkansas
0.0,-888888888.0,4043.0,66149.0,1273.0,6.5,6296.0,0.0,"Sevier County, Arkansas",05,133,Sevier County, Arkansas
20.0,-888888888.0,3911.0,49445.0,2703.0,3.9,5635.0,16.0,"Sharp County, Arkansas",05,135,Sharp County, Arkansas
6.0,-888888888.0,2470.0,46572.0,2114.0,2.4,3915.0,32.0,"Stone County, Arkansas",05,137,Stone County, Arkansas
0.0,-888888888.0,10225.0,66920.0,3988.0,9.2,14784.0,34.0,"Union County, Arkansas",05,139,Union County, Arkansas
0.0,-888888888.0,4008.0,52890.0,2812.0,7.9,5307.0,8.0,"Van Buren County, Arkansas",05,141,Van Buren County, Arkansas
94.0,-888888888.0,75085.0,81833.0,7445.0,4.9,114092.0,578.0,"Washington County, Arkansas",05,143,Washington County, Arkansas
49.0,-888888888.0,20944.0,66420.0,4725.0,6.2,30790.0,215.0,"White County, Arkansas",05,145,White County, Arkansas
0.0,-888888888.0,1737.0,62445.0,685.0,5.5,2477.0,7.0,"Woodruff County, Arkansas",05,147,Woodruff County, Arkansas
25.0,-888888888.0,5591.0,64096.0,1778.0,4.7,8482.0,17.0,"Yell County, Arkansas",05,149,Yell County, Arkansas
1429.0,-888888888.0,486691.0,148638.0,35362.0,4.4,858166.0,113378.0,"Alameda County, California",06,001,Alameda County, California
0.0,-888888888.0,321.0,114903.0,1192.0,25.4,444.0,26.0,"Alpine County, California",06,003,Alpine County, California
25.0,-888888888.0,9598.0,91269.0,3314.0,4.4,14210.0,302.0,"Amador County, California",06,005,Amador County, California
120.0,-888888888.0,62644.0,84766.0,9755.0,6.7,94335.0,1322.0,"Butte County, California",06,007,Butte County, California
47.0,-888888888.0,10333.0,89521.0,10667.0,4.8,15893.0,288.0,"Calaveras County, California",06,009,Calaveras County, California
0.0,-888888888.0,5374.0,80856.0,782.0,3.7,9336.0,103.0,"Colusa County, California",06,011,Colusa County, California
727.0,-888888888.0,328747.0,151026.0,16133.0,3.1,553721.0,69727.0,"Contra Costa County, California",06,013,Contra Costa County, California
0.0,-888888888.0,6577.0,69915.0,1562.0,1.1,8919.0,96.0,"Del Norte County, California",06,015,Del Norte County, California
243.0,-888888888.0,54282.0,123342.0,18464.0,6.7,81561.0,3836.0,"El Dorado County, California",06,017,El Dorado County, California
1127.0,-888888888.0,249545.0,83892.0,22088.0,3.1,424652.0,3424.0,"Fresno County, California",06,019,Fresno County, California
20.0,-888888888.0,7504.0,70801.0,1137.0,7.2,11709.0,203.0,"Glenn County, California",06,021,Glenn County, California
90.0,-888888888.0,39189.0,75434.0,8408.0,2.9,60363.0,879.0,"Humboldt County, California",06,023,Humboldt County, California
432.0,-888888888.0,34844.0,66973.0,11095.0,3.2,64487.0,305.0,"Imperial County, California",06,025,Imperial County, California
0.0,-888888888.0,5303.0,78816.0,1625.0,3.5,7887.0,69.0,"Inyo County, California",06,027,Inyo County, California
2217.0,-888888888.0,215029.0,80195.0,25105.0,4.0,364611.0,2006.0,"Kern County, California",06,029,Kern County, California
4961.0,-888888888.0,35015.0,77920.0,2859.0,1.6,54823.0,187.0,"Kings County, California",06,031,Kings County, California
50.0,-888888888.0,17524.0,80886.0,8002.0,2.8,24905.0,537.0,"Lake County, California",06,033,Lake County, California
44.0,-888888888.0,6193.0,73074.0,3363.0,5.0,8448.0,74.0,"Lassen County, California",06,035,Lassen County, California
